,video_id,width,height,duration
616,kOBmx5y-Bnc,480,360,395.413
617,5fZsBfEEbIs,1920,1080,395.552
618,GOthKiAEt_U,1280,720,395.576
619,AtSRD2RUJRc,1280,720,395.669
620,tvm7Ovl4xtk,720,480,395.761
621,y3prhMQNvTU,720,480,395.994
622,-2gcPuhXkbE,1280,720,396.000
623,DaTTBhiG3Xg,1280,720,396.063
624,JNZT3bhrbhI,1280,720,396.249
625,igZqO8HFC6A,480,360,396.295
626,ielKhoX-qb4,1920,1080,396.365
627,vyz58ch4KF0,1280,720,396.644
628,Im8pr6x1Uig,640,360,396.853
629,UVWKZpT2OMc,854,480,396.853
630,G41GLoYeauw,640,480,396.946
631,LXYpIP_DXvI,1280,720,396.992
632,KwI3_fV2aiA,1280,720,397.039
633,3oiQE-FTWX0,1920,1080,397.061
634,Ae2X6Aglc94,1080,1080,397.085
635,D9iqsuwcfJE,694,480,397.085
636,3aApcG1viac,640,360,397.247
637,4AttuM-nHRk,1920,1080,397.294
638,qPEjnHEPzCM,1280,720,397.294
639,ClOMZwOk8UI,1280,720,397.526
640,Ha-ocJyzryU,640,480,397.549
641,TbbdUdPf3wM,1280,720,397.898
642,Ym8jA4h1E3s,640,480,397.967
643,I-RKNZw9Ajg,640,352,398.130
644,2kjjEPAZgtE,1920,1080,398.292
645,7EQRnp2KBC0,640,480,398.292
646,p5GORMf0iRk,1920,1080,398.617
647,QtaFjvh8dco,1280,720,398.664
648,bolsbOqHXS0,1920,1080,399.012
649,ETkJ2NWXv7g,320,240,399.059
650,jiqTD4HH7tg,1280,720,399.314
651,P-Z4xwQ-Wwo,854,480,399.453
652,HjybVxIxOOc,480,360,399.546
653,yWXa5CUeV8w,1280,720,399.662
654,GhfNaHyYNiI,640,360,399.895
655,c3iDI_I1d4M,1280,720,399.918
656,W9SJZwDC1ZE,640,480,399.987
657,C4ecGLU1SeE,1280,720,400.057
658,OWM3V8h9u1c,1920,1080,400.057
659,Wh9s_2HiyF4,1920,1080,400.150
660,xMQLomyS1zA,1280,720,400.382
661,5QUk5o-VrmI,1280,720,400.429
662,fpLffS3IsV0,1920,1080,400.452
663,TT4iG5I9zfo,1280,720,400.452
664,XSp9fXXxPpU,1280,720,400.452
665,3wlaY13xjFE,960,720,400.475
666,tIqY3vV-Rgk,854,480,400.730
667,xWPqrMiplCw,1280,720,400.963
668,hkSG6xLfjts,854,470,401.195
669,YjRB4EpGk3Y,1280,720,401.334
670,76rcdh78gAs,640,360,401.404
671,Z4MSNRtBwd0,1920,1080,401.404
672,ARdPdvDM37g,854,480,401.868
673,SV1VSqTEdDA,490,360,401.938
674,8vdfxC_x_CY,1280,720,402.054
675,jjC8W6lWu_A,1280,720,402.379
676,MIdEAHg3Lio,1280,720,402.472
677,341pKLdpk9k,1920,1080,402.518
678,LuPQOHcY9vk,288,240,402.867
679,PmQa3BVkgmo,1920,1080,402.890
680,IdW9QSKz6yQ,320,240,402.983
681,UxQYh7lH_tE,1280,720,403.517
682,a9zf2hV2A-U,1280,720,403.540
683,lWXAxC-oTYs,1280,720,403.587
684,biQfww5JVGI,1920,1080,403.772
685,RBSDWnIVvWE,316,240,403.865
686,MMW2jJ1fy4c,694,480,404.051
687,HpXqgs3waco,1920,1080,404.144
688,BMi2jvF1E2A,720,480,404.190
689,BneHew9gEDQ,720,480,404.260
690,BOle2GMmJYA,640,360,404.585
691,lbthzInz7E8,1920,1080,404.701
692,rS6wztSPaWw,1920,1080,404.794
693,R9IDayIA-5E,420,320,404.908
694,PkcAlpxoZmU,1920,1080,405.096
695,QwpB0zUaQdk,640,480,405.328
696,LPC-B1zm-9c,640,480,405.374
697,TfS5AH3bc3o,1920,1080,405.374
698,4MovoDfYULQ,854,480,405.397
699,196nXaP5gi0,1920,1080,405.398
700,AC2l5uFjWcA,320,240,405.421
701,NybaaP0e1ww,480,360,405.769
702,xijJePjMb3M,854,480,405.862
703,1N02FqLfxLA,1280,720,405.885
704,lbBsS3XQSI8,1920,1080,405.955
705,v4EUuKTk3fk,480,360,405.978
706,qiI8vMlIw2c,480,360,406.141
707,TJuvKsynBSQ,420,320,406.208
708,1ImU7-52Udk,1280,720,406.350
709,YekvbVTlncI,320,240,406.400
710,D5zZu0ZiMd4,1280,720,406.443
711,KMEvM8hQgEM,1280,720,406.466
712,CHXPIM6XE_c,854,480,406.489
713,hk8os_GGuXc,1920,1080,406.884
714,sMhGTbU2cA4,480,360,406.930
715,dnWu26OOR80,1920,1080,406.977
716,x_J6EOYIU2c,1920,1080,406.977
717,gYQFsAROKlw,854,480,407.162
718,weU5mQVY3EU,1920,1080,407.209
719,7F5Kx-MAFvc,854,480,407.232
720,QjyBxSEn_Mc,320,240,407.487
721,di3Cm-AJjGI,480,360,407.557
722,pSmCs50IIq4,1280,720,407.766
723,7_ZkPb0rOyg,1280,720,407.859
724,oVjJQXIphZM,1280,720,407.998
725,mAYz53cuyHc,1920,1080,408.068
726,6dtqNbLFRJ0,854,480,408.277
727,TX9_06DBNIE,316,240,408.370
728,1zr8s1FP1lw,1280,720,408.440
729,tA4fSKFMHqg,640,360,408.672
730,sSZwqkUNAik,640,480,408.834
731,X3pcBSz_NP4,1920,1080,408.857
732,iM_KXYCpgys,854,480,409.043
733,XjzSf6B2gRU,1280,720,409.090
734,wyFB684db1w,320,240,409.275
735,ID6DcqaioBI,1280,720,409.438
736,_XCl0L-rfRc,1920,1080,409.508
737,hZPxCTX3ZHA,1280,720,409.554
738,mi750dESpig,1920,1080,409.577
739,VDYbnjTQzqs,1280,720,409.833
740,K1_VNJKzk1o,1280,720,409.856
741,Yfz7m0brH3w,1280,720,409.949
742,qRFYyKokiyI,1920,1080,410.065
743,dFOouyF8ASc,1280,720,410.413
744,BPn7sGPWciw,1280,720,410.460
745,9UrNLzxq7fM,1280,720,410.506
746,vyMOFfgBmgU,320,240,410.691
747,FeoT9uLBWWI,1920,1080,410.738
748,T0TNEyE4ovk,1280,720,410.808
749,rmD3ZBad7VQ,480,360,410.901
750,W4GylfUKwU8,320,240,411.110
751,ag7ZQpKyPfw,1280,720,411.133
752,ZBie_nJh-os,1920,1080,411.179
753,2sK0NMmKj_k,1920,1080,411.226
754,OsA_WN1h4Zs,1920,1080,411.226
755,fTOCUIryhCs,480,360,411.504
756,3epJt9x5QlU,1280,720,411.597
757,5NP124JyPmE,1280,720,411.644
758,_tH3EbYkn00,316,240,412.039
759,vVLcvikUfVc,480,360,412.131
760,XEBJ4e7pHZg,480,360,412.131
761,0GoYaL6u1lk,1280,720,412.234
762,3uj8amqX0Vo,1280,720,412.410
763,vi3wEGsu1hc,1280,720,412.503
764,8LzbsLpAZ_w,854,480,412.573
765,HUf89miZZzQ,316,240,412.573
766,g96fdz69_Gk,320,240,412.642
767,-o-apOJHXcA,1280,720,412.667
768,t36Y2d7vMWw,1280,720,412.758
769,IPI2nanuQF0,1280,720,412.867
770,N3vy8IURvic,1920,1080,413.014
771,QFDqv_sM-cY,320,240,413.176
772,-ra6Dh-5x_I,490,360,413.267
773,1mu33vuXMCM,854,480,413.548
774,J9lzm7Tjg6Y,1280,720,413.757
775,Bszlv-vgaOY,1920,1080,413.966
776,bbjBQcPqMCs,384,288,414.105
777,8A6tQyoigdI,1280,720,414.152
778,unc84_HzVZQ,1280,720,414.314
779,wrYqN1G3IFM,320,240,414.384
780,C-3T-Akq0pg,316,240,414.407
781,Wg_WCGObXkY,1920,1080,414.523
782,_YYJ5tGBRgg,1280,720,414.593
783,nnLXSYKdXfk,720,480,414.593
784,5vkpXODoSl4,1920,1080,414.848
785,FGozPGIxjzQ,1280,720,414.871
786,RumbK8JdlyA,1280,720,415.057
787,co40uJsPLcs,640,360,415.336
788,gW0oy3tMjhk,640,480,415.336
789,28TTZ1r4DQs,1920,1080,415.452
790,YucAdMi5E6k,640,360,415.452
791,qOozgQ-7wwY,426,238,415.475
792,i8Ajb071a4c,854,480,415.568
793,mosO2immREs,1280,720,415.661
794,W-xTGnoMFfw,1920,1080,415.684
795,CLyIotg0mpY,1920,810,415.700
796,5VMTCR6c_6E,720,480,416.102
797,q_zBfcVzBdU,854,476,416.195
798,NBmxHeS_eEw,1920,1080,416.241
799,kj6jqtR4Lno,1280,720,416.288
800,HsswGB4S29g,1920,1080,416.311
801,yjhHuuxqZFk,1280,720,416.334
802,Sg2k0Irovmk,960,720,416.358
803,QVVi3UdPzVM,1920,1080,416.404
804,x3ZXlq_VLQw,1280,720,416.427
805,ce5A3yUOgwA,1280,720,416.543
806,UW4b53cOLWA,1920,1080,416.659
807,0moqIQiRiCw,1920,1080,416.700
808,rdbLifC94Lw,1280,720,416.729
809,Rn8FLNNmtIM,1280,720,416.822
810,hM_8fM5qjDE,654,480,416.961
811,rHSZwsp3X6g,640,480,416.984
812,VM7VMGUjNkM,640,480,416.984
813,y92D687qhDI,1920,1080,417.054
814,06wbeBqIwaw,854,480,417.300
815,gSe8plcqVrs,1280,720,417.356
816,qg4Qx3kgoPc,1920,1080,417.611
817,fu7qO8YDNPQ,1920,1080,417.635
818,3sZck9qd2EA,1280,720,417.774
819,8bA2tELLIPg,1280,720,418.099
820,-x8hITmycKo,1280,720,418.100
821,OIGLy88-7rs,854,480,418.169
822,60Bi9L6UeUs,1920,1080,418.517
823,TymvP-Ztqaw,640,360,418.772
824,W20A9gMItBo,1280,720,418.912
825,hcwFL0HPgW0,1920,1080,419.028
826,0rRwVzUuRSg,640,480,419.034
827,RcVZq4p1O70,1280,720,419.074
828,zbUqKrZUq-g,1280,720,419.260
829,H2kFTNGQXPE,658,480,419.446
830,j4q7ngys_kA,480,360,419.446
831,MZ1Bhm3C9zk,1920,1080,419.608
832,Zri7uWcwPgQ,1280,720,419.748
833,TIqPPGvLxEU,1920,1080,419.794
834,yqsmud2Lr6A,852,480,419.887
835,SPBk3QZfnS0,1280,720,420.003
836,k3HMAX9bvd0,1280,720,420.073
837,l6ST2Efdxwk,640,360,420.119
838,yynRWWzEOEU,1920,1080,420.119
839,kC_1y2KI8Ck,1920,1080,420.212
840,ZRuID3ngxjg,1280,720,420.421
841,ZYDNQwY_5yQ,1920,1080,420.537
842,J9GGXY5O0jQ,1280,720,420.584
843,fFdDiCgm2tk,316,240,420.653
844,barzQeVrMtQ,1280,720,420.978
845,hWoprDi1FlU,480,360,421.001
846,O9upVEr7SDA,1280,720,421.187
847,-Ykka2xL29A,1920,1080,421.300
848,kmSCU4wGujA,1280,720,421.419
849,kA6bmUiWllk,720,480,421.466
850,zl19TF2VOtg,640,480,421.652
851,QgYcKqWFj_4,1280,720,421.721
852,TaYVY-DfceE,1280,720,421.744
853,4cb7tec6FNU,640,360,421.814
854,SEqPZ9HFQFs,1920,1080,421.814
855,P1pI04hFl1A,1280,720,422.162
856,6qjPhYA-kS0,1280,720,422.232
857,BxsMas_tmEw,1920,1080,422.232
858,w4EQUSHUStM,480,320,422.463
859,0ACc7Wke5HU,1920,1080,422.767
860,dkYbXmjFBn0,1920,1080,422.859
861,FTnPsG72bck,1920,1080,422.952
862,4cWPmzCdfKs,1920,1080,423.138
863,F1etVDFNajc,854,480,423.184
864,x8DClIxtZms,854,480,423.300
865,-ETI0B47WNc,480,360,423.500
866,qj541K0bAEU,1280,720,423.649
867,BzXmMWebsZo,1920,1080,423.765
868,ImEac2srVKg,854,480,423.858
869,TLVQr1k_UpM,1280,720,424.020
870,nMine_pfV9o,1920,1080,424.229
871,A0un0G8BPus,320,240,424.320
872,RtNc8wqEOC0,1280,720,424.415
873,JoUTSquDIHE,1280,720,424.461
874,ghedKtRH0vI,1920,1080,424.554
875,mito7ptrJ80,638,360,424.624
876,lsXODcYfqmw,1280,720,424.647
877,UBQKFx9Rsc8,640,480,424.763
878,In5KRr7ubXA,640,352,424.926
879,KkLBhKvdtdw,316,240,424.926
880,I-oycBga0r8,1280,720,425.088
881,S8LOJA3W-VY,1920,1080,425.297
882,ZD6x-S1Rl3c,1280,720,425.367
883,312B5QgGVpU,322,240,425.669
884,ywKRArgtow8,854,470,425.762
885,kqrwrEwnb6U,640,360,425.785
886,bcljqx5o-ps,320,214,425.901
887,2g50kr22gK0,1920,1080,426.017
888,IuCzovFRA-k,320,240,426.249
889,DJHvjQwnJSM,1280,720,426.458
890,VScH5x66Qgk,1280,720,426.528
891,DD-ujAf4bcU,1280,720,426.574
892,QkdOAPW3XDc,720,480,427.085
893,oaOzMaqRVEk,1280,720,427.132
894,VFGZZgFDgE8,1920,1080,427.132
895,-EvUrBo70zg,1920,1080,427.500
896,WboqKOv-erg,1280,720,427.550
897,N0zKtIGkwVI,1280,720,427.596
898,2a4ooOwS54U,1280,720,427.666
899,aUCRkWAFYN8,854,480,427.875
900,O0YHcdWMFXU,1280,720,427.991
901,T01MzNz760E,1920,1080,427.991
902,norlPOnOQLc,1920,1080,428.153
903,Ym_lzo9t16c,1920,1080,428.200
904,fVTpwc56QO0,1280,720,428.478
905,cQ30bPAdbmQ,854,480,428.502
906,vVXx06BhQig,320,240,428.548
907,vTPOkhJFohg,640,480,428.687
908,RHOCpiy5ysY,1920,1080,428.834
909,seGSMzJhmAE,640,352,428.896
910,ZUKM4SqYSr0,640,352,428.896
911,XvHgFbrBu1w,1920,1080,429.036
912,wH5ZjjVPIXU,1920,1080,429.152
913,_HiO436fq4g,1280,720,429.245
914,3iaMIctrDhk,1280,720,429.337
915,UQlbRnFSUps,320,240,429.361
916,n7_2awU-QCM,640,480,429.593
917,aViZq_SkM1I,480,360,429.801
918,oHQP7HoxsQk,1920,1080,429.988
919,1a2qZLF4IdM,640,358,430.127
920,iWxv8XIP3eg,480,360,430.382
921,09NMVfJ48Kw,656,480,430.400
922,BHd26sLE2fA,1280,720,430.522
923,Z8J02S9vdKw,1920,1080,430.522
924,6qDDU3Orz6A,1280,720,430.545
925,_V1VPWaL8JY,640,360,430.591
926,gNbrcqAWDrs,1920,1080,430.615
927,tIaQJoU8AkI,320,240,430.893
928,-426jE021gU,480,360,430.900
929,3lIdAWqyRYU,1920,1080,430.916
930,jDPhumYlIPU,418,312,430.962
931,H5wr350woU8,1280,720,431.149
932,6pm2q5w7zaY,1280,720,431.195
933,r8rTkIp171E,1280,720,431.241
934,bCRn5WhsiAw,1080,1080,431.427
935,NE-8NR6npJM,1920,1080,431.706
936,ZKdes_kDUlI,1920,1080,431.776
937,JJV9PYKv8_s,1920,1080,431.892
938,BPg3bqx9P-4,854,480,432.101
939,BOW9KGJQ1sQ,712,480,432.495
940,uhQo03X4pjA,480,360,432.495
941,kVBLI06F74A,320,240,432.565
942,NmvFjNp6L9E,1280,720,432.983
943,8kjSOQrQqLU,1280,720,433.053
944,g92bGJykH1M,720,480,433.076
945,rGtEyPmtQDY,1920,1080,433.234
946,cXGFyiWLo0o,480,360,433.355
947,A7YLlCxm_Xg,1920,1080,433.447
948,NnWBFW5clsM,420,320,433.910
949,OgCTSCcuDmI,1280,720,434.098
950,IeY7Wk4wQf0,1280,720,434.144
951,T1Lp4BzUSEI,316,240,434.260
952,hX_4d1BoS7Y,1280,720,434.283
953,kVrerfvNLlo,288,240,434.305
954,8cmuWsoOMg4,640,480,434.516
955,_ExdGrCgXy4,640,360,434.585
956,WHnOo0pas7o,1920,1080,434.585
957,2sc_uysYei8,1280,720,434.748
958,nNAR2BzQWtU,640,360,434.817
959,-eYiN0zPaWE,640,360,434.867
960,8onfJiu3hq4,1280,720,435.282
961,kFr6rTGRT2Y,1280,720,435.468
962,8YAvUyV5lsM,1920,1080,435.514
963,qmIFsHpO23A,720,480,435.583
964,gVEAx4P7kM4,1280,720,435.723
965,gmilhR-4yGY,540,360,435.816
966,_dWCmkr49Mc,480,360,436.002
967,DQ3tkVAdlAY,640,480,436.187
968,rbl_tAI425Y,320,240,436.280
969,ecGWcLSAcok,1280,720,436.489
970,-J4Sc0nlGZY,1280,720,436.500
971,RvowBFzQSw4,1920,1080,436.698
972,uOgd7CGbtGs,1920,1080,436.838
973,XLpBdfj0aP4,1920,1080,436.884
974,yM9b0Krt95g,640,360,436.953
975,75o28yy2vkE,1920,1080,437.232
976,uMLe_7EV30E,854,480,437.255
977,Gpug5OIAS-4,1280,720,437.302
978,BQ4gpjjBgYU,1280,720,437.348
979,yWrPMmr6ZXs,640,360,437.488
980,LM2dszNmRPA,1920,1080,437.604
981,TfZ3_k9FyMk,640,480,437.650
982,ql4_0hu_-bc,1920,1080,437.929
983,fANBQu_V1kw,1280,720,437.999
984,f2S7nt0ZhYE,1280,720,438.068
985,lkjDove-Neo,694,480,438.068
986,MfBmfdXVTe0,854,480,438.091
987,plvxLhEI1Uk,640,480,438.161
988,S0e8OxgGGPU,854,480,438.463
989,Bz10t-BHS8g,1920,1080,438.533
990,dBGZ1nv3QGY,1280,720,438.533
991,ydsvoRiJ0Yc,1920,1080,438.602
992,-82hvlOnhp4,1280,720,438.834
993,DF79HDRy_OU,1920,1080,438.997
994,ioMlWcXCOv0,640,360,439.020
995,cXvzWj9N1pA,640,360,439.067
996,u3mTWPOeP9o,640,360,439.136
997,bZXRbWk9YP8,1280,720,439.252
998,MnoZRd2qYkE,1280,720,439.438
999,foR9V_W6C-0,1920,1080,439.554
1000,e4NK68Mhgvk,1280,720,439.717
1001,V_ubntdKNnk,1224,720,439.717
1002,R14gZe8TeJw,1920,1080,439.903
1003,SWd3SUoVRRE,1280,720,440.181
1004,2tnCXb6WeSU,320,240,440.413
1005,_L0Vz53idiQ,1920,1080,440.437
1006,1MbYfBQccqo,704,480,440.576
1007,Q3xZPbYLWCI,706,480,440.692
1008,_lazdsB4UPE,1280,720,440.715
1009,MQ0Ulv8danI,1280,720,440.785
1010,G-3Q6TlPrSQ,1280,720,440.994
1011,iQt45KqImJY,316,240,441.226
1012,1DasUIhydbw,1280,720,441.249
1013,QrAIRj06-hs,480,360,441.296
1014,yFTU1c7AuhE,380,214,441.365
1015,NmeGZ3iWNfY,1920,1080,441.714
1016,dWD5WFP8BVQ,640,360,441.969
1017,ppkz30eM_Q8,540,360,442.062
1018,fdSSqgjxpQQ,1920,1080,442.085
1019,woCHm186RBo,1920,1080,442.225
1020,y_YCIY3rSEE,1920,1080,442.248
1021,_S4Dlym0fY0,490,360,442.300
1022,JIVDfWDieWE,1920,1080,442.526
1023,PRYYWpUqnmo,320,240,442.526
1024,MSrSfIvrD6Y,854,480,442.735
1025,ELnOycavivI,1280,720,442.759
1026,RiAWdRPI4kw,1280,720,442.875
1027,b_dVmsRoKB0,1920,1080,442.898
1028,xytTkfbPI6g,364,200,442.944
1029,TMbLN7EWqL0,364,200,443.014
1030,VJ-Ht0h9opU,1280,720,443.084
1031,LwACT2z9YOY,640,360,443.246
1032,o85U1uHReZQ,1920,1080,443.293
1033,Afw1U3Z96J8,490,360,443.316
1034,eWIZ4mQxWpw,640,360,443.386
1035,6R41X95HEsA,640,480,443.850
1036,8kuFsI-_sMM,1920,1080,443.920
1037,8acx11_ij8c,1280,720,444.036
1038,M17xvGTo9bI,320,240,444.872
1039,oRcvMj8IN8w,1920,1080,444.872
1040,a2XNqoAagec,1280,720,444.941
1041,juSD3MtLw1I,1280,720,444.988
1042,-rdvmS4X8QA,316,240,445.000
1043,azHIYVFiYz8,1280,720,445.011
1044,-A3SOh14yuY,1280,720,445.034
1045,E63TwSjkVAo,640,360,445.197
1046,p7UGFuIEB1Y,1920,1080,445.290
1047,XFbA4wjpLfY,1920,1080,445.290
1048,3nR06_WxBeQ,1920,1080,445.336
1049,b-yLzAcK_bc,640,360,445.522
1050,wogSFrTU0n8,1280,720,445.754
1051,fEIBXdSGweA,480,360,445.777
1052,bs_0Ki_HJAs,316,240,446.033
1053,UeCgrFOn4vU,1920,1080,446.033
1054,0F0oJ9Y2kc4,316,240,446.100
1055,9Cdcn4RxP8U,1280,720,446.125
1056,k75mculekos,1280,720,446.427
1057,gUmF4LOvyhk,1280,720,446.636
1058,SS6QRhORsw0,1920,1080,446.683
1059,sDbxzG52czk,1280,720,446.752
1060,9KRDZd-KwqU,1920,1080,447.170
1061,58WMiZ_bXBs,1920,1080,447.217
1062,c3Myrct5QTY,1920,1080,447.495
1063,F2v25vmhbwY,320,240,447.612
1064,O3lrS5cGfRs,1920,1080,447.635
1065,OON-XuGe-HQ,450,360,447.681
1066,vZCGhZiCTZ8,480,360,447.681
1067,mlGN9opg-4Q,480,360,447.704
1068,6ZwllzP9qgQ,640,480,447.728
1069,CWaTccxSXiw,1280,720,447.821
1070,dhM18Z4xduM,1920,1080,447.913
1071,5tHXKS-_Z-s,1920,1080,447.937
1072,E2ibvVnPbj8,1280,720,448.006
1073,jZQ_XZ-O904,1280,720,448.030
1074,5cgqBNI5AWw,1280,720,448.053
1075,StRxsLumetA,1280,720,448.076
1076,wsqZ-h17Dtg,640,360,448.146
1077,l6Kb7_-u_kk,1920,1080,448.424
1078,p6Wm6glvNpQ,480,360,448.842
1079,XxhdaUdgtYQ,640,480,449.121
1080,Qcp00j6DKzs,1280,720,449.144
1081,rIyuYeuxdOs,1920,1080,449.353
1082,tXYrW2oObs4,1280,720,449.446
1083,MdN9B7SB_k0,1920,1080,449.585
1084,IyeTgTBpJks,640,480,449.841
1085,lfC6_l6uxDc,540,360,449.933
1086,hsmqaYjirrM,480,360,449.957
1087,eHUGMLwUZeo,1920,1080,450.119
1088,WSNg_CkxS0U,320,240,450.215
1089,RVp27kSTxbo,854,480,450.235
1090,tx5qYKUC3Bo,1920,1080,450.282
1091,PrDIYL8-Ed0,1280,720,450.352
1092,GVd5O7hc7MU,540,360,450.375
1093,oUU6_RgKSQQ,1280,720,450.514
1094,gIU2E7T-pvQ,1280,720,450.584
1095,McR_67EScVQ,640,360,450.584
1096,NJylXjQJE2o,1280,720,450.700
1097,cFqLkDtRxNY,640,480,450.886
1098,-9Ih5zo5RyM,1280,720,450.900
1099,TBvDTw1fy0s,1280,720,451.141
1100,NayT1ydp9fw,1280,720,451.257
1101,caTS_eRUXpY,1920,1080,451.420
1102,va-PUbBSNcc,480,360,451.443
1103,_XwBG3-7Bw8,1280,720,451.536
1104,Q7ZDR5eoVwk,1920,1080,451.582
1105,vMRfc-NJ_a0,1920,1080,451.605
1106,N8mtUce5t7w,316,240,452.070
1107,jXoW453lZaI,1920,1080,452.116
1108,zjLJBj6z9hQ,854,480,452.186
1109,0gezfN1L4wY,1920,1080,452.467
1110,2nE6kTqs4DA,1920,1080,453.022
1111,G0sNAnDrGbU,854,480,453.231
1112,Ujfh-xk2Trs,608,1080,453.254
1113,bv377iMfqqw,1920,1080,453.277
1114,ry1Ps2uTxIw,1280,720,453.417
1115,iEXZaxkbc8A,1280,720,453.742
1116,m8ukOWjxBLQ,640,480,453.951
1117,A3Jc6NJRk1g,480,360,454.043
1118,nJpRkrirSn8,640,480,454.415
1119,fa5k5jNdr-E,1920,1080,454.461
1120,IhrZ4INW7aw,1920,1080,454.601
1121,jt8bDMgi_qU,1920,1080,454.787
1122,AkMus0KSWcQ,640,360,454.809
1123,cibvJxxJ3Ws,1920,1080,454.833
1124,O0s1ASKlIIo,1280,720,454.995
1125,hZJFguFCRU0,640,360,455.111
1126,R8A3an0NNjI,1280,720,455.135
1127,nvTgk5ZfA58,1280,648,455.251
1128,A-2zA79D080,480,360,455.437
1129,1MOTAj3gNC4,480,360,455.460
1130,KVTjhRgRV30,632,480,455.483
1131,kMjvajiCsds,1280,720,455.599
1132,qzJiH7gG5sw,1280,720,455.785
1133,_Y3qGgX1TrM,1920,1080,455.808
1134,5ykSbl4u_RQ,854,480,455.855
1135,B0usSpE4fHc,1920,1080,455.971
1136,zbPX8I8lBT8,1280,720,456.180
1137,NHoA8pNQLZ4,1280,720,456.342
1138,XsLFNU6r3WA,1920,1080,456.389
1139,gNg8wFT7D1c,640,360,456.458
1140,JIeqz4cWMdo,640,360,456.551
1141,kM9v810Dt84,360,200,456.574
1142,FkLSsjWjvKo,1280,720,456.691
1143,CN4AjpHr2z4,640,480,456.714
1144,2F61XdKT-6c,1280,720,456.946
1145,cWyg0_Xk-8k,854,480,457.085
1146,__u1r2eCT3s,480,360,457.247
1147,FND4PlBgSUs,1280,720,457.271
1148,eNAspt7LPj8,1280,720,457.294
1149,GZCznzZYn2k,1920,1080,457.526
1150,OrkKrc3IlT0,1920,1080,457.526
1151,7WwXveL3i2U,1920,1080,457.596
1152,k6INDINdM00,1280,720,457.689
1153,yxG20IaCxB0,420,320,457.967
1154,tACjJliE5j8,1920,1080,457.968
1155,mQwmPwMDLqM,480,360,458.107
1156,OGr-LWQJJvE,1280,720,458.270
1157,AaC2tLcwbA8,1920,1080,458.362
1158,fPnHPDGKNaw,854,480,458.687
1159,muZxU6LOqec,640,354,458.687
1160,tCrqiMfb_ec,1280,720,459.129
1161,zu1Zb8F1NYc,640,480,459.129
1162,ZnmKl4_HkvM,1920,1080,459.175
1163,Gze6KmaqeEk,1280,720,459.245
1164,KPd1gkVpV0Y,1280,720,459.918
1165,MoaKQSMQ1dE,1280,720,459.918
1166,qHaD-lNrz-0,316,240,460.057
1167,rC3HVA4llzU,1280,720,460.383
1168,46f4cZvRZaE,640,480,460.475
1169,i4xzVRT-uD4,1280,720,460.708
1170,E4lpxQ4YVPM,640,360,460.731
1171,n7byZjJPxU8,1920,1080,460.754
1172,40ZS2rtZ890,1280,720,461.056
1173,4vvkmLjfzcg,1280,720,461.242
1174,356YkhYLQ3Y,1280,720,461.381
1175,yKtoAPki6qc,1280,720,461.776
1176,09WSI6l0vG4,640,360,462.000
1177,F1qXXpeqgmA,1920,1080,462.101
1178,8-nN5AS0VCY,1280,720,462.287
1179,PqukoKD5hHE,316,240,462.287
1180,Dn_v5y_Xo5A,1920,1080,462.496
1181,EATBfDDfwkY,316,240,462.519
1182,BsQk-EDzK8g,1920,1080,462.751
1183,dy5Y-LLpDlk,320,240,462.937
1184,MrwmyCQfCwQ,1280,720,462.937
1185,mlIlKpTjkis,1280,720,463.030
1186,pGx-szNC3io,1280,720,463.401
1187,OYRuIxHaZfc,1280,720,463.494
1188,THbaA7jncO0,1280,720,463.494
1189,GHYZ1rAASKs,1920,1080,463.912
1190,1cImplqETC0,1280,720,463.981
1191,xySenAlT0AU,1280,720,464.051
1192,bEHgLgm7coc,1920,1080,464.214
1193,JlNuftuQEr0,640,360,464.353
1194,XgRL23G2_GI,1280,720,464.400
1195,JsxWJx6_bNM,640,360,464.748
1196,UeBi2VBLkiQ,640,480,464.748
1197,ADDrIvFzV5k,320,240,464.841
1198,O5p2oEDVNtY,640,360,465.026
1199,eYkLlH2LUCM,1920,1080,465.027
1200,lJklbJs-jLY,640,360,465.027
1201,XmNmBiGymhA,1280,720,465.050
1202,C607trx-BZ8,654,480,465.119
1203,II7DEFSj9I4,640,480,465.119
1204,rGpXiXzaLTs,1920,1080,465.189
1205,m1G4s4d_60M,1920,1080,465.584
1206,p3yZH1QByeQ,480,360,465.584
1207,4YaG8kbId6g,640,360,465.653
1208,e_nhn2pw1qs,1280,720,465.746
1209,fILi5odfOj8,316,240,465.746
1210,p9PLQE2Gif8,1280,720,465.955
1211,LlplVoOZwI8,1280,720,466.048
1212,S8N5MI1FoXY,640,360,466.164
1213,1e8rwveWZX8,1280,720,466.373
1214,cdRfcz1AuLA,1280,720,466.629
1215,_rj-iix-UIM,1280,720,466.791
1216,E6-ZeuAXank,1920,1080,466.884
1217,vOMfXqkFG8g,720,480,466.884
1218,s9KdTwL_Vpo,1920,1080,467.000
1219,txYu6CwjHAY,640,360,467.070
1220,Kf4Nm5zGJj0,640,480,467.093
1221,Fw6aNVXf-C8,1920,1080,467.163
1222,EXfKFVZGRJ8,1280,720,467.232
1223,KQT4Y9O69Hs,1280,720,467.488
1224,QXfEhifcE6c,1280,720,467.534
1225,XhHWjh9ZdyA,1280,720,467.906
1226,3zzirAm9wvM,1920,1080,467.975
