,video_id,width,height,area,duration
7217,WjDWPE1f4tI,640,480,307200,1232.655
7218,wJgB_mF3dls,1920,1080,2073600,1821.095
7219,WjHTCYdNsMo,640,360,230400,1467.316
7220,wjlUhLiq4Y0,640,360,230400,374.794
7221,wjPHV4i2MeI,1920,1080,2073600,3351.685
7222,wjRB34woJA0,1920,1080,2073600,1055.673
7223,WjxpuaDO0yc,1920,1080,2073600,833.086
7224,wJZQHSbxumw,1920,1080,2073600,329.167
7225,wk4cA9VUaAg,1920,1080,2073600,3503.45
7226,wk8FAlIa9fY,1920,1080,2073600,2129.642
7227,wKixrwl6dns,1280,720,921600,849.085
7228,WkLk6vukAsg,316,240,75840,656.939
7229,WKnyu9_O5Qg,1920,1080,2073600,949.209
7230,WKUm1dnifOg,1280,720,921600,1728.192
7231,WkxkSlXShRU,316,240,75840,521.683
7232,wkYYj8YoKXI,1920,1080,2073600,1674.345
7233,Wl3hpk6-wXY,640,360,230400,1046.988
7234,WLfoc8RRy2c,1920,1080,2073600,1939.703
7235,wLgaUhohDBY,1920,1080,2073600,499.647
7236,WlIqFpsxeN8,1920,1080,2073600,1700.305
7237,wLiWd9nOPgM,1280,720,921600,1445.489
7238,wlogROOVBD0,1920,1080,2073600,3094.686
7239,wMAENbWQpPU,854,480,409920,523.819
7240,WmCxlHm-hcY,1280,720,921600,973.52
7241,wmftxXhtjCk,712,480,341760,522.148
7242,wmkbXvIfa0A,316,240,75840,661.63
7243,WmRGHEeMcLk,854,480,409920,482.999
7244,wMUUnIN4yP4,854,480,409920,2671.085
7245,wnaB7NmKMy0,1920,1080,2073600,718.519
7246,wNaV8GZr45M,1920,1080,2073600,2601.378
7247,WNC5Jm1_d9w,640,360,230400,1158.908
7248,wnEdPeV1Jgk,1280,720,921600,1327.021
7249,wng6XfvqYzE,640,360,230400,734.424
7250,WnHmZu_NliI,640,360,230400,388.052
7251,WnJ0HahJvRA,1280,720,921600,786.066
7252,wnPXnxp76ys,480,360,172800,391.791
7253,WNRKJf9y6AI,1280,720,921600,736.096
7254,wNvF9eQ7WOU,1920,1080,2073600,619.439
7255,wnxAgrbKCdY,420,320,134400,516.596667
7256,wO06FSGtvsM,1280,720,921600,880.873
7257,WO4_MKv91gM,1920,1080,2073600,2028.728
7258,Wo5ew5IPCtU,1920,1080,2073600,1719.438
7259,Wobr1-mNWVs,1280,720,921600,1075.2
7260,woCHm186RBo,1920,1080,2073600,442.225
7261,wogSFrTU0n8,1280,720,921600,445.754
7262,WolPNL0WP88,1280,720,921600,334.855
7263,WOpcYg0hIG0,640,360,230400,3090.902
7264,woVlHqJ9gfo,316,240,75840,767.234
7265,Wp5EX4jsN6s,1280,720,921600,2255.076
7266,wpfZtZU_b78,640,480,307200,726.762
7267,WPKUBiIl0dM,1280,720,921600,339.43
7268,WpPkQ7xE4lI,1280,720,921600,582.496
7269,wpQUrg6-9mk,1280,720,921600,1898.185
7270,wpTU_z0PfLU,640,480,307200,3071.234
7271,wpvjI25H_OI,1920,1080,2073600,481.884
7272,wPzJnk3Ww3c,1920,1080,2073600,934.534
7273,WPzvXYHMiU0,1280,720,921600,1341.603
7274,wqa64C4tJMk,1920,1080,2073600,323.849
7275,WQB-1IHUXVE,640,480,307200,1254.528
7276,wQpDlg2np_s,1920,1080,2073600,1044.318
7277,WQrj9vRHZXQ,1280,720,921600,529.09
7278,Wq_NE1L-_X8,854,480,409920,385.545
7279,Wr5LYWBIVUw,1920,1080,2073600,1955.051
7280,Wrhw7NUY-dM,640,302,193280,1237.16
7281,Wrj1870A6gY,1920,1080,2073600,382.456
7282,WrlEcCCNIw8,1920,1080,2073600,1271.084
7283,WrpuQwiivRM,640,360,230400,336.133
7284,wRVAnaZd308,1280,720,921600,1150.34
7285,wrvIZo_3r7k,1280,720,921600,382.433
7286,wrYqN1G3IFM,320,240,76800,414.384
7287,wS3t7_J245Q,1280,720,921600,872.931
7288,wS4jkEZcN5g,1280,720,921600,774.804
7289,WSNg_CkxS0U,320,240,76800,450.215
7290,wsqZ-h17Dtg,640,360,230400,448.146
7291,WssCcs9NY-U,854,480,409920,2230.44
7292,WSSkUJGdqZs,640,360,230400,789.084
7293,WSTQcpmx3CY,316,240,75840,617.814
7294,WSu9dkH8_UU,1280,720,921600,2144.201
7295,WSz2D5EbWYw,1920,1080,2073600,1174.489
7296,Wt9CC3YH008,480,360,172800,642.172
7297,Wteu9RLXSpo,1280,720,921600,602.164
7298,wTgh7clVApY,1280,720,921600,3152.597
7299,wtH_YaRjRfU,1920,1080,2073600,980.37
7300,WtLfZXuSydk,608,1080,656640,507.217
7301,wtm0vtwml-k,1280,720,921600,2740.582
7302,Wtuiy_KpJwo,408,720,293760,468.858
7303,WU0AVnkw1Mo,640,360,230400,1465.714
7304,wu4Kpk2Tmk8,720,480,345600,741.065
7305,Wu6ejFeokj8,1920,1080,2073600,1553.021
7306,wu7vIV5IW2M,1280,720,921600,1580.629
7307,WuuaSTApxsA,640,360,230400,1033.149
7308,wuVXDzjnfqE,316,240,75840,744.827
7309,WUYewKLuNAs,1920,1080,2073600,1253.948
7310,WUYQaMS-7ts,1920,1080,2073600,3045.878
7311,WV21dXCsaEc,720,480,345600,600.097
7312,wv2wGNsnbS4,1280,720,921600,3261.081
7313,wVbunl0yn3M,720,480,345600,721.143
7314,wVETS6hJVNw,1920,1080,2073600,1156.888
7315,WVFbiikAQV4,1280,720,921600,749.308
7316,wvq6vQgG_8s,480,360,172800,1062.917
7317,WvQkXvS4w70,1280,720,921600,584.563
7318,wvtJNAIvRcA,1280,720,921600,857.165
7319,wvZV7wUX5QI,1280,720,921600,491.358
7320,WW83-TyAxcM,1920,1080,2073600,1584.577
7321,wWb7Xy3pYf8,1920,1080,2073600,629.354
7322,WWmcXH4j-jM,480,360,172800,731.429
7323,wWneUlvpStI,1280,720,921600,756.344
7324,wwnGyMi6slQ,1920,1080,2073600,1021.516
7325,WWSEr04PUbY,1280,720,921600,517.922
7326,WWtb1lKdoso,1280,720,921600,645.562
7327,WWTW8-ibzBA,1280,720,921600,3436.205
7328,wWW8i6pNIdQ,1280,720,921600,331.558
7329,WwxHHU15tYQ,1920,1080,2073600,1794.044
7330,WwYKYfnXyi8,480,360,172800,762.637
7331,WWyZSLStySU,1280,720,921600,598.054
7332,Wxbee8fKrFs,406,720,292320,620.368
7333,wxEDrAofHDs,640,360,230400,926.895
7334,wxEKAprC7Dc,640,480,307200,663.093
7335,wXMFJWf1tbM,1920,1080,2073600,1841.157
7336,wxP-VKq7M5A,1280,720,921600,965.091
7337,WXr1PXUQPw0,1920,1080,2073600,638.433
7338,wxSlux7gWlE,1280,720,921600,937.529
7339,WXwyVT7snCE,1280,720,921600,915.076
7340,wxYe69n-BlU,1920,1080,2073600,3258.596
7341,Wx_je4djJ1s,1280,720,921600,1449.181
7342,WYB_VhVEEyM,720,480,345600,571.653
7343,WYcxc44xEQk,1280,720,921600,2659.08
7344,Wye8o0Rh5TE,316,240,75840,782.629
7345,wyFB684db1w,320,240,76800,409.275
7346,WYG5tgu54Bk,720,480,345600,1141.354
7347,Wyrkx1C-b5g,1280,720,921600,801.739
7348,wyuqjq5XNq0,640,360,230400,1423.477
7349,wYV-y-vzdfw,320,240,76800,850.664
7350,wYVTKEYXgSg,1920,1080,2073600,718.217
7351,WYW4rvJLfsw,400,300,120000,614.538333
7352,wYwBieAcNrk,854,480,409920,2782.448
7353,WYWQAwGhdOk,1280,720,921600,1807.488
7354,WYYft6fomWQ,1920,1080,2073600,1615.436
7355,WY_hlxyJttk,1920,1080,2073600,2990.452
7356,WzaA4GGXWGA,1280,720,921600,1138.73
7357,wzB_qxFqy8M,640,360,230400,553.286
7358,WZGE8FGEJ9g,480,360,172800,3164.625
7359,wZnUubRGZ0g,1920,1080,2073600,3365.988
7360,WzS0Y1ce-9w,1920,1080,2073600,975.308
7361,Wzu4gUhqnjw,640,360,230400,371.729
7362,WzwNWQ1sSFg,640,480,307200,1406.828
7363,WZx-kcOe4Rk,540,360,194400,832.436
7364,wzxZYJjEzf8,1920,1080,2073600,878.342
7365,wZy0AW_vXyY,1920,1080,2073600,342.866
7366,w_CTJ0gERN0,1280,720,921600,1178.553
7367,w_fZfVvjToM,1280,720,921600,480.003
7368,w_MPNZnjUJs,1920,1080,2073600,1570.575
7369,w_vY97tUzPg,854,480,409920,737.327
7370,x-EamZP4_5E,1280,720,921600,1251.44
7371,X-U5kVVi9Ww,1920,1080,2073600,785.253
7372,X-wF93okfRY,640,360,230400,625.569
7373,X-X_4ie6jWY,1280,720,921600,1104.063
7374,X0Qb1mW1N3A,316,240,75840,1000.92
7375,X0wTcwy2OvU,1920,1080,2073600,944.24
7376,x1HKS5Ju2Hs,1920,1080,2073600,1232.771
7377,X1MGYonZRHs,640,480,307200,633.696
7378,x1uc0lIdiWY,540,1080,583200,2193.497
7379,x2W40ziKugI,1280,720,921600,2441.23
7380,x2_Ix190jjU,320,240,76800,537.868
7381,x31w3ZpXPws,1280,720,921600,1469.057
7382,x37U4xKhnq4,320,240,76800,545.205
7383,X3OsCjhTB3c,1280,720,921600,1001.384
7384,X3pcBSz_NP4,1920,1080,2073600,408.857
7385,x3ZXlq_VLQw,1280,720,921600,416.427
7386,X43eJa9ySSo,1912,1080,2064960,737.118
7387,X643c4YpmKM,316,240,75840,620.879
7388,X65pPXlXQG0,1280,720,921600,595.848
7389,X6oceTplYXg,1920,1080,2073600,718.194
7390,X6Wp_c-fMCM,1920,1080,2073600,958.125
7391,X7-iTruAJgA,640,480,307200,709.904
7392,x7cYFaVMrgM,720,480,345600,1607.866
7393,x7jEwPPXbYw,1280,720,921600,639.153
7394,x7VXuHghABs,492,360,177120,1554.994
7395,X7YfxRCk_Ng,720,480,345600,1308.63
7396,X84VMXBlTes,640,480,307200,1462.393
7397,X8iIWkcRP8s,640,480,307200,810.029
7398,X8Ji_phuIB0,406,720,292320,1121.13
7399,x8pUdW57RPo,854,468,399672,1372.857
7400,x8uUiPPrYCw,1280,720,921600,2213.373
7401,x8wTLQLqIX8,1280,720,921600,522.008
7402,X94_rijr7Ac,1280,720,921600,1736.737
7403,x9bMP8QGvuE,640,480,307200,594.152
7404,x9MeRGhT0ss,1280,720,921600,538.03
7405,Xa7WrdvUc98,1920,1080,2073600,846.786
7406,xAD7Pk1_RCo,1280,720,921600,1914.045
7407,xaDMiWdM0mo,1280,720,921600,1837.07
7408,xAJRbChKtg8,1280,720,921600,565.058
7409,XATuyUy-Nvo,1280,720,921600,626.057
7410,XAx-ch8CwpE,1280,720,921600,390.189
7411,xa_UMtjuglI,1920,1080,2073600,679.741
7412,xb3Hf19ePA4,854,480,409920,565.012
7413,xB3UpQ5Yl7I,1920,1080,2073600,2976.636
7414,XBDnFp56nSY,1280,720,921600,955.269
7415,XBDZjjybB3o,640,360,230400,540.166
7416,XBfS6-HlHXQ,1920,1080,2073600,1235.163
7417,xBhb8Dyuy5Y,640,480,307200,2530.534
7418,xBJwMRJSzEg,1920,1080,2073600,391.025
7419,XBoK8q7XmvQ,1280,720,921600,983.087
7420,xC1PK7-ugro,1920,1080,2073600,2560.093
7421,Xc6Zg2Y85f8,1280,720,921600,1212.709
7422,XC7QOIBmv9s,720,480,345600,1641.071
7423,xcbZrAFDMAI,1920,1080,2073600,691.212
7424,XChuhrfb_0s,1920,1080,2073600,3039.841
7425,xckw8PpXPEs,1280,720,921600,381.365
7426,xCLKK1H_qYA,854,480,409920,802.064
7427,XcORf083Okw,316,240,75840,654.71
7428,xCpwyk0RiU4,1280,720,921600,793.775
7429,XcPySVQhWGY,1920,1080,2073600,862.32
7430,xcXEAx43l2k,854,478,408212,1741.729
7431,xd-safs4p3A,480,360,172800,1685.305
7432,xd4ONuTfRGM,640,480,307200,1518.771
7433,XDceL3KZWPs,1280,720,921600,1829.106
7434,XdpoQmU_OQk,1920,1080,2073600,2597.408
7435,XdvURqbIAHo,1280,720,921600,3324.076
7436,xDX4TV26npY,1920,1080,2073600,549.315
7437,xdyWJg9PrH0,440,330,145200,754.183333
7438,xE2j7IslHKA,640,360,230400,2580.875
7439,xe9bFwj9NtA,1280,720,921600,1031.454
7440,XEBJ4e7pHZg,480,360,172800,412.131
7441,XECCcDwOyyU,1920,1080,2073600,347.348
7442,XegxK1XGa0M,1280,720,921600,738.418
7443,xEhtmO1E0iM,854,480,409920,3471.802
7444,XejPjl5YjyU,480,360,172800,345.908
7445,xEOOeQSE3HE,316,240,75840,746.313
7446,xescBR2yoxA,1920,1080,2073600,1671.489
7447,xeSs9DJk20o,1920,1080,2073600,611.312
7448,XeTjqtjkzxs,640,480,307200,798.744
7449,XeX7wYuEU0Y,1280,720,921600,839.17
7450,XEXVHxVr5Rk,1280,720,921600,664.486
7451,xexYZeBXbHc,1280,720,921600,1618.942
7452,xF9Zru0YCEw,1280,720,921600,764.1
7453,xFA-ljQ_i1A,640,360,230400,877.459
7454,XFbA4wjpLfY,1920,1080,2073600,445.29
7455,xFdPF3J55kY,704,480,337920,2393.676
7456,XfJquRZzBR0,1280,720,921600,1117.972
7457,XfV7PDt4QvA,1280,720,921600,372.588
7458,xfZetU37rM0,1280,720,921600,722.35
7459,XgCrlwrJ890,1280,720,921600,1907.636
7460,XgExQt9-mK8,1280,720,921600,755.044
7461,xGf3ZhIfRMQ,1920,1080,2073600,967.321
7462,XGlWo6ZUBTg,1280,718,919040,2730.783
7463,Xgm9d5WLK1g,720,480,345600,2854.801
7464,XgRL23G2_GI,1280,720,921600,464.4
7465,xgUqpSxyb9k,1280,720,921600,1462.022
7466,xh19hhSfzDw,640,360,230400,939.271
7467,Xh2qjZCH0j4,960,720,691200,2083.434
7468,xH7mvPToCDs,640,480,307200,2075.168
7469,XHa2YV3Uv_Y,1280,720,921600,938.063
7470,XhfbTUVlQkM,1280,720,921600,1139.264
7471,XhHWjh9ZdyA,1280,720,921600,467.906
7472,XHJ_AuUb4vk,1920,1080,2073600,578.781
7473,xHXQMXWffzc,406,720,292320,788.852
7474,xHy72GKZvlk,1280,720,921600,1479.065
7475,XHyG-PjjMO4,1280,720,921600,885.377
7476,XhyRuLnbvpc,854,480,409920,758.573
7477,XHzWQ9SXSok,1728,1080,1866240,884.263
7478,xIA7mbwj1J8,540,360,194400,677.396
7479,xijJePjMb3M,854,480,409920,405.862
7480,XILMuVTkJBU,1280,720,921600,1431.72
7481,XipjoDcup3E,720,480,345600,712.064
7482,xiqBpk5x45s,1920,1080,2073600,1432.323
7483,XiuSRXcaSgM,316,240,75840,597.125
7484,xj--Nd1kats,1280,720,921600,3260.895
7485,xj-GiwwNQn0,1280,720,921600,1924.099
7486,XjAJI1IrrDU,854,480,409920,786.066
7487,XJIfBaizgn0,712,480,341760,720.748
7488,XJWGL27_oOw,640,352,225280,503.827
7489,XjyZL7eyv3k,1280,720,921600,765.353
7490,XjzSf6B2gRU,1280,720,921600,409.09
7491,Xk3LmKGgrvU,1920,1080,2073600,643.402
7492,XK43vOj_rks,1280,720,921600,351.551
7493,Xkb-SvfJ97g,480,360,172800,657.032
7494,xKFbEHPJTNs,640,480,307200,602.349
7495,XKQx6JJW1sc,1920,1080,2073600,640.43
7496,XKRAo9ErN3k,1280,720,921600,2414.319
7497,XKuC3aSaj2s,1920,1080,2073600,1142.933
7498,xLIVMBvNqes,1280,720,921600,672.358
7499,xlNSv7NusWc,640,480,307200,1807.79
7500,XLpBdfj0aP4,1920,1080,2073600,436.884
7501,xlYcrsda3k4,1280,720,921600,618.882
7502,xl_fd8MFjaQ,1280,720,921600,502.62
7503,xm9N_zTJmhQ,1280,720,921600,657.427
7504,XM9uwdz0VCI,626,360,225360,360.56
7505,xmdwqXXya5k,1920,1080,2073600,3476.701
7506,xmgaxV_QjKI,1280,720,921600,2190.571
7507,XMIHt9qWNpU,1920,1080,2073600,812.002
7508,XMJsUGyiYeA,640,360,230400,933.21
7509,XmNmBiGymhA,1280,720,921600,465.05
7510,xMQLomyS1zA,1280,720,921600,400.382
7511,xMVAZ9V4WSY,1920,1080,2073600,2694.746
7512,XN1eK9QmCMM,640,480,307200,704.587
7513,xN6KXRvI3TY,1920,1080,2073600,776.058
7514,xnCeK-nRPNQ,480,360,172800,374.306
7515,XnEIvwRhnzY,634,360,228240,917.653
7516,xNik7U4KW-k,848,480,407040,1401.302
7517,XnnmGv6rPKk,1920,1080,2073600,946.562
7518,XnqPYBUriIk,1280,720,921600,694.463
7519,xNvFYZwBxAQ,1920,1080,2073600,694.277
7520,Xo5C21idQeM,640,480,307200,1133.831
7521,xo7NvK9FBk4,540,360,194400,620.113
7522,xOAzpiAoX4A,640,360,230400,3050.476
7523,xOHwhrcSAXU,1280,720,921600,818.04
7524,xOmiX_E4hY0,640,360,230400,1548.702
7525,XoNs1g9HZsM,1920,1080,2073600,666.576
7526,XontNpTCjME,1920,1080,2073600,867.335
7527,XonvRiTUy4g,640,360,230400,673.727
7528,xor5GivYRtM,1280,720,921600,1339.026
7529,XOsd4ApMs0M,1920,1080,2073600,1782.387
7530,XOuOcSyw6xA,1280,720,921600,693.697
7531,xOw6_GI3ZrI,640,480,307200,2584.08
7532,xozydTqliKA,320,240,76800,1520.048
7533,XpAImjtZFFc,316,240,75840,530.484
7534,XpDwwWQmr_c,1280,720,921600,2650.698
7535,xPnxMowgXFQ,640,360,230400,1033.033
7536,XpoTWcovcaA,480,360,172800,497.279
7537,xpSjh015Yl8,1920,1080,2073600,343.725
7538,xpukn7XJglM,406,720,292320,3302.691
7539,xq3DLCIsMfI,854,480,409920,2145.942
7540,Xq7l_2l6Zw8,316,240,75840,849.595
7541,Xqe8ZLXLWxs,1920,1080,2073600,3531.314
7542,XqeTeJDS8A0,1920,1080,2073600,947.259
7543,XQfQ6w3VV5Q,420,320,134400,602.58
7544,xQGB8JlQ-vY,1280,720,921600,893.063
7545,xQJ8Ecoem6A,1280,720,921600,1541.062
7546,xqo617A5Wgk,1280,720,921600,869.031
7547,xqpFWoguJb0,1920,1012,1943040,969.201
7548,XqsrWsL6L1U,1280,720,921600,2929.314
7549,xqtNrG16unA,854,480,409920,556.536
7550,XqTTVR3z6tQ,640,360,230400,680.276
7551,Xqv4mly_0TI,320,240,76800,1836.651667
7552,xQvZ6zkq0Tc,1280,720,921600,1271.27
7553,xQwD_Bub5r0,1920,1080,2073600,369.058
7554,xr-J-fbwjX8,1280,720,921600,624.942
7555,xRbcDV2iz7w,168,240,40320,3301.228
7556,xrCbAIiq8nk,1280,720,921600,2699.227
7557,XrTOMy_LOjk,1920,1080,2073600,2645.102
7558,xs7QFa3GCm0,1280,720,921600,1934.664
7559,xsKlgHAeCCg,1280,720,921600,2183.21
7560,XsLFNU6r3WA,1920,1080,2073600,456.389
7561,XSp9fXXxPpU,1280,720,921600,400.452
7562,XsPKxukTjjI,1920,1080,2073600,3352.451
7563,xsRGYBllxh0,316,240,75840,470.088
7564,XSRYYFGKOUc,640,480,307200,676.142
7565,xt-FnhwpAOs,1280,720,921600,498.301
7566,xT1pzHC47lk,1920,1080,2073600,2349.837
7567,xt28Df5j3tY,640,480,307200,1756.637
7568,xtipr0NhLAA,1280,720,921600,668.851
7569,XTjhwX0jHZg,1280,720,921600,680.067
7570,xU-zHOHx9Qo,654,480,313920,1887.806
7571,xU5uNXyMj78,1920,1080,2073600,797.931
7572,xUgdW9hZbDw,1920,1080,2073600,1487.076
7573,xUjHyagzVZg,1920,1080,2073600,932.816
7574,XuK-E69yEJk,640,360,230400,3098.332
7575,XUMLiraI0Lw,640,360,230400,1635.73
7576,XuRT5WArxUw,316,240,75840,900.261
7577,XUuk1SsO47M,1920,1080,2073600,1190.882
7578,XUXA6qH7asI,562,360,202320,1473.841
7579,xV2jNbmZQ80,1280,720,921600,3232.427
7580,Xv7tnyL1XlY,1280,720,921600,758.62
7581,XVaZkmiAVzg,316,240,75840,1525.551
7582,xVgIBRy2JUI,1280,720,921600,785.532
7583,Xvh4G85LABM,1920,1080,2073600,1311.765
7584,XvHgFbrBu1w,1920,1080,2073600,429.036
7585,Xvtxcrz2u4s,640,360,230400,761.894
7586,xVtYEMeYpsE,640,360,230400,924.991
7587,xvuaBcBH81I,640,360,230400,536.892
7588,xVvG4Htxscc,640,360,230400,1622.913
7589,xw0OoEK2UXI,426,240,102240,1838.162
7590,xwadV4DYwa4,1280,720,921600,2271.864
7591,XwEL7Xm1AWQ,1280,720,921600,1694.895
7592,xWI4MuUSrBc,640,360,230400,349.856
7593,xWPqrMiplCw,1280,720,921600,400.963
7594,Xw_SWDWXpBM,960,720,691200,520.476
7595,xxaMI-aeIEs,1280,720,921600,510.561
7596,XXdy_iDNaVQ,584,322,188048,547.016
7597,xxGf61d5IIo,1280,720,921600,481.884
7598,xXgkYj7r3A4,1280,720,921600,1156.54
7599,XxhdaUdgtYQ,640,480,307200,449.121
7600,XxIzXpxnmL4,1280,720,921600,3059.74
7601,XXMPe8gIGzE,1280,720,921600,671.15
7602,xxQSHv0LZlk,1920,1080,2073600,2104.657
7603,xYd9uUBbHbU,640,360,230400,383.408
7604,XyEPBGidrPY,1280,720,921600,787.041
7605,xYI4Ht7tpns,1920,1080,2073600,648.069
7606,XyIW10ljmOI,1280,720,921600,507.008
7607,Xym1uZzCt0U,720,480,345600,696.762
7608,XYPEjXqcd8k,1280,720,921600,498.37
7609,xySenAlT0AU,1280,720,921600,464.051
7610,xytTkfbPI6g,364,200,72800,442.944
7611,XyXM-eZNK5g,1920,1080,2073600,553.471
7612,Xyz-Dzg0sgs,1280,720,921600,500.019
7613,Xz5CIUJFh14,1920,1080,2073600,3208.418
7614,xz76P_HFlJk,1920,1080,2073600,730.245
7615,xzCG9kQ5mys,1280,720,921600,1344.482
7616,xZghWOZ8or4,854,480,409920,580.476
7617,xZJK7rpyDWA,1920,1080,2073600,472.852
7618,xzk9o8yYHr8,640,480,307200,533.781
7619,XzLhgqJLK-c,1280,720,921600,2611.804
7620,xZwsSoEhN0s,1920,1080,2073600,1495.482
7621,X_bhmqyYrXI,480,360,172800,508.819
7622,x_hnEuAyo64,480,360,172800,554.307
7623,x_J6EOYIU2c,1920,1080,2073600,406.977
7624,x_KzJD02xaY,854,480,409920,368.826
7625,X_Li5W71ls8,1920,1080,2073600,527.999
7626,x_VSeTw7Gv0,640,360,230400,2052.366
7627,x_YnKac6p4o,1280,720,921600,3246.893
7628,Y-JuKMrtBjo,1920,1080,2073600,1682.333
7629,y-p50pi2spY,640,360,230400,3493.396
7630,y-ShHfi6F28,1280,720,921600,1260.983
7631,Y-uvCWOTKlk,1920,1080,2073600,3157.102
7632,y06rQBY36xs,1920,1080,2073600,1889.524
7633,Y0amFwrw8KQ,1280,720,921600,1967.056
7634,y0DERYNksWY,654,480,313920,761.429
7635,Y0geBF-bJCg,1280,720,921600,1292.33
7636,y0GGvY_FGVQ,1920,1080,2073600,655.43
7637,y0ITXUOjPuk,1280,720,921600,1162.113
7638,y0PnS3BRjPc,1920,1080,2073600,331.953
7639,y0r0VwQCAfw,1280,720,921600,1659.74
7640,y0zkWsbkLW4,1920,1080,2073600,472.039
7641,Y11hjFBkOJU,1280,720,921600,1443.214
7642,Y1bzxdGY8iw,320,240,76800,486.25
7643,Y1RQf23bwNY,640,360,230400,1254.76
7644,y1sanhKK6Og,640,352,225280,531.18
7645,y1sCXlqgl2g,316,240,75840,532.132
7646,y2-E_L1NP7U,640,360,230400,2960.08
7647,y2gUC2zYYdY,1280,720,921600,368.432
7648,y2NMad1hhgM,1920,1080,2073600,1965.059
7649,y2pe04QBEjQ,854,480,409920,359.77
7650,y38Ok2sIQHA,1920,1080,2073600,2960.057
7651,y3b75C4S3Is,1280,720,921600,662.814
7652,y3prhMQNvTU,720,480,345600,395.994
7653,y3QyMkkA0uA,1280,720,921600,1016.152
7654,y4NU9NtFlsg,1920,1080,2073600,998.76
7655,y4t1DOMenzU,1280,720,921600,1105.061
7656,y4USJwYbz2M,1920,1080,2073600,681.437
7657,y4YY2rJY4Fo,1280,720,921600,3395.129
7658,y57sus5j7VU,1920,1080,2073600,575.066
7659,Y5HCpgHeBcA,1920,1080,2073600,355.823
7660,y6mQKn9nscI,1280,720,921600,3107.364
7661,y7-OQ-uRGvk,192,360,69120,2114.131
7662,Y77ibIMyGMs,490,360,176400,395.204
7663,Y7goXq7D2_8,1920,1080,2073600,1159.117
7664,Y7hWDANGCoI,640,480,307200,736.955
7665,y7Pb3Qz80XI,640,480,307200,767.002
7666,y7x5uyMYDjY,1920,1080,2073600,2381.602
7667,y8C8zzSydow,1280,720,921600,2436.935
7668,Y8CqIqNfDnY,1280,720,921600,1785.035
7669,y8DdxqTx1KE,1280,720,921600,767.675
7670,Y8JAjnZNRVw,1920,1080,2073600,556.722
7671,Y8q-aF2qHQw,1280,720,921600,1297.694
7672,Y8wMWPsFcCI,480,360,172800,593.967
7673,y92D687qhDI,1920,1080,2073600,417.054
7674,Y9BGh4Mj6ck,1920,1080,2073600,674.633
7675,y9eUWo9fwoU,854,480,409920,2299.055
7676,y9f9uaK6Fz8,480,360,172800,2662.308
7677,y9h8szsNhWU,1280,720,921600,1070.789
7678,Y9TzEXOhUI4,316,240,75840,1450.923
7679,y9Vjuk_gECU,694,480,333120,800.09
7680,Y9xK2ymwKqw,1280,720,921600,1741.845
7681,yA0Fq2Gu1kg,1280,720,921600,2910.9
7682,YA13cxYGCmQ,640,360,230400,337.688
7683,yADogRRuAKQ,852,480,408960,1100.789
7684,yAIgPPjmxtU,322,240,77280,352.526
7685,YasKrcv7gf4,1280,720,921600,3126.126
7686,ya_85hCOTz8,1920,1080,2073600,3242.83
7687,Yb3QHds1Hb4,1280,720,921600,515.855
7688,YbF8A4CdwQs,832,480,399360,794.077
7689,YbGkmHYLcBs,640,480,307200,3376.391
7690,yBJ9UrnpL80,640,480,307200,1497.571
7691,yBntNdjGOBY,1920,1080,2073600,569.307
7692,ybokn2K6OvM,640,480,307200,1436.201
7693,yBPV9M0JiG4,1280,720,921600,644.424
7694,YbqBCvoAM44,1280,720,921600,808.752
7695,yBQIj8qgFvk,490,360,176400,359.91
7696,YBU8yhWFS1E,1920,1080,2073600,371.218
7697,YC3fjlqFAk8,1920,1080,2073600,1182.5
7698,yc4GxxaLNjM,640,360,230400,468.231
7699,YcahbAsSli8,1920,1080,2073600,3015.274
7700,ycBm0ClT87w,1280,720,921600,345.235
7701,YcFD3FBvxUE,480,360,172800,595.313
7702,YCHIixAUp3s,1920,1080,2073600,2867.618
7703,YCLfiuE7yzo,1920,1080,2073600,602.256
7704,YCyEqT0Rst0,1280,720,921600,1608.609
7705,yc_e_Q7yWHs,1280,720,921600,1869.625
7706,yD9a0X4PO0I,1280,720,921600,525.05
7707,yDjDD11V7Mk,1920,1080,2073600,1705.785
7708,YdoGIkrx_qk,1280,720,921600,1577.378
7709,YdOxCkvU0k8,1920,1080,2073600,2229.627
7710,ydsvoRiJ0Yc,1920,1080,2073600,438.602
7711,yE-w4T20qoo,1280,720,921600,3313.349
7712,yE19zxnu02Q,1280,720,921600,546.064
7713,yE2iuuW2t9E,1280,720,921600,673.008
7714,Ye3XqX09IUo,1920,1080,2073600,848.086
7715,YeamwqOugJo,1920,1080,2073600,3183.944
7716,yeez6zmcIY4,480,360,172800,332.348
7717,YEM0q_GMeoo,720,480,345600,483.115
7718,Yen_cIqZLpc,1280,720,921600,2575.651
7719,YETh7L76hdM,640,480,307200,575.832
7720,YeTokxf9vzI,640,480,307200,470.135
7721,YeV_wGFTXOc,1920,1080,2073600,2823.802
7722,yeyjUSCvln4,1920,1080,2073600,777.265
7723,yf7DhYssQTY,1280,720,921600,1422.269
7724,yf9y7ux3Zfs,1920,1080,2073600,1495.528
7725,yFFK1MJp2W8,854,480,409920,764.285
7726,yFqV392Hqq4,316,240,75840,1450.319
